transaction_id,customer_id,date,category,units,unit_price,discount_pct,revenue,region,channel
T00343,C1733,2022-05-05,Electronics,7,139.08,6.2,913.2,West,Direct
T00344,C0524,2022-05-06,Software,6,431.99,7.7,2392.36,South,Digital
T00345,C0506,2022-05-06,Software,18,669.54,8.9,10979.12,East,Digital
T00346,C0549,2022-05-06,Consumables,15,809.27,21.2,9565.57,South,Partner
T00347,C0308,2022-05-07,Hardware,2,1554.65,29.1,2204.49,North,Digital
T00348,C1878,2022-05-07,Consumables,12,341.95,1.4,4045.95,South,Partner
T00349,C0166,2022-05-08,Hardware,11,154.06,9.7,1530.28,East,Partner
T00350,C0849,2022-05-08,Services,10,1179.68,20.0,9437.44,North,Direct
T00351,C0564,2022-05-08,Services,14,26.12,9.2,332.04,East,Partner
T00352,C0032,2022-05-09,Services,9,1862.42,5.7,15806.36,West,Digital
T00353,C1662,2022-05-09,Electronics,14,519.47,5.0,6908.95,North,Partner
T00354,C1005,2022-05-09,Electronics,9,1668.96,17.9,12331.95,West,Partner
T00355,C1756,2022-05-10,Electronics,18,765.26,4.5,13154.82,North,Partner
T00356,C1234,2022-05-10,Electronics,16,1997.71,2.9,31036.42,South,Partner
T00357,C0992,2022-05-10,Software,2,1007.53,22.5,1561.67,East,Direct
T00358,C0490,2022-05-11,Services,3,1926.1,10.3,5183.14,North,Direct
T00359,C1183,2022-05-11,Consumables,8,943.07,26.8,5522.62,North,Digital
T00360,C1455,2022-05-12,Consumables,1,1431.36,14.9,1218.09,South,Partner
T00361,C0056,2022-05-12,Hardware,2,136.64,4.0,262.35,North,Digital
T00362,C0466,2022-05-12,Software,1,895.49,5.8,843.55,West,Partner
T00363,C0724,2022-05-13,Services,18,548.87,26.4,7271.43,South,Digital
T00364,C0240,2022-05-13,Services,10,1588.42,3.8,15280.6,West,Partner
T00365,C0169,2022-05-13,Hardware,15,1069.55,9.5,14519.14,South,Digital
T00366,C0499,2022-05-14,Electronics,16,1283.62,9.1,18668.97,West,Digital
T00367,C0682,2022-05-14,Electronics,4,515.1,29.6,1450.52,North,Digital
T00368,C1068,2022-05-14,Software,13,242.5,29.2,2231.97,East,Partner
T00369,C1628,2022-05-15,Electronics,12,1364.32,20.8,12966.5,East,Digital
T00370,C1712,2022-05-15,Software,19,890.12,7.1,15711.51,East,Direct
T00371,C0764,2022-05-16,Software,17,839.89,5.4,13507.11,North,Partner
T00372,C1059,2022-05-16,Consumables,12,1928.24,1.8,22722.38,North,Digital
T00373,C0029,2022-05-16,Hardware,13,245.34,1.8,3132.01,West,Digital
T00374,C1698,2022-05-17,Electronics,10,1291.23,28.2,9271.03,South,Partner
T00375,C0470,2022-05-17,Services,12,129.9,18.1,1276.66,West,Digital
T00376,C0129,2022-05-17,Electronics,12,1372.99,5.9,15503.8,West,Direct
T00377,C1205,2022-05-18,Consumables,17,1123.69,23.4,14632.69,East,Digital
T00378,C0746,2022-05-18,Electronics,17,1456.55,2.3,24191.84,North,Direct
T00379,C0823,2022-05-19,Software,5,1504.14,15.7,6339.95,South,Direct
T00380,C0871,2022-05-19,Services,1,272.77,5.9,256.68,North,Digital
T00381,C1257,2022-05-19,Hardware,5,556.64,13.5,2407.47,North,Digital
T00382,C1604,2022-05-20,Services,9,512.27,6.9,4292.31,West,Digital
T00383,C1144,2022-05-20,Consumables,5,1219.97,4.1,5849.76,South,Partner
T00384,C1222,2022-05-20,Electronics,8,524.14,27.8,3027.43,West,Digital
T00385,C1618,2022-05-21,Consumables,9,1036.6,27.6,6754.49,North,Digital
T00386,C1571,2022-05-21,Software,19,889.84,14.8,14404.73,North,Digital
T00387,C0345,2022-05-21,Hardware,9,1175.45,23.6,8082.39,East,Direct
T00388,C0678,2022-05-22,Software,4,709.21,6.1,2663.79,East,Partner
T00389,C0988,2022-05-22,Hardware,8,1850.65,11.9,13043.38,South,Digital
T00390,C1869,2022-05-23,Electronics,1,1930.37,6.8,1799.1,North,Partner
T00391,C1214,2022-05-23,Hardware,1,708.25,2.5,690.54,South,Digital
T00392,C1628,2022-05-23,Consumables,13,1829.37,12.7,20761.52,North,Digital
T00393,C1590,2022-05-24,Software,5,1588.14,22.3,6169.92,North,Direct
T00394,C1831,2022-05-24,Hardware,12,459.97,22.3,4288.76,South,Partner
T00395,C1037,2022-05-24,Services,1,1129.99,13.3,979.7,East,Partner
T00396,C0526,2022-05-25,Software,7,761.47,13.4,4616.03,East,Digital
T00397,C0823,2022-05-25,Services,11,1603.86,18.1,14449.17,West,Partner
T00398,C0014,2022-05-25,Services,11,1788.89,28.0,14168.01,South,Partner
T00399,C1368,2022-05-26,Software,12,1248.6,4.5,14308.96,East,Partner
T00400,C1231,2022-05-26,Software,12,1263.96,12.1,13332.25,West,Direct
T00401,C0331,2022-05-27,Services,7,1445.29,27.2,7365.2,South,Partner
T00402,C0986,2022-05-27,Electronics,7,995.19,16.5,5816.89,North,Direct
T00403,C1433,2022-05-27,Services,8,946.61,23.8,5770.53,South,Partner
T00404,C1558,2022-05-28,Services,8,1130.78,13.9,7788.81,North,Direct
T00405,C1552,2022-05-28,Services,15,1638.54,27.6,17794.54,South,Digital
T00406,C0195,2022-05-28,Hardware,3,1298.39,26.7,2855.16,South,Direct
T00407,C0748,2022-05-29,Services,11,296.53,13.4,2824.74,West,Direct
T00408,C1191,2022-05-29,Software,15,289.41,0.2,4332.47,East,Partner
T00409,C0211,2022-05-29,Consumables,7,837.64,17.0,4866.69,East,Partner
T00410,C0398,2022-05-30,Software,8,1321.59,6.1,9927.78,West,Direct
T00411,C1886,2022-05-30,Electronics,13,788.31,7.2,9510.17,West,Digital
T00412,C1030,2022-05-31,Software,13,769.67,12.9,8714.97,South,Direct
T00413,C1157,2022-05-31,Hardware,11,1791.94,13.5,17050.31,East,Direct
T00414,C0317,2022-05-31,Software,9,1737.76,25.8,11604.76,East,Direct
T00415,C1268,2022-06-01,Electronics,1,956.57,0.9,947.96,North,Direct
T00416,C1825,2022-06-01,Services,4,1439.39,8.9,5245.14,North,Partner
T00417,C1920,2022-06-01,Electronics,10,909.67,19.0,7368.33,South,Digital
T00418,C0367,2022-06-02,Hardware,14,1210.25,18.7,13775.07,North,Digital
T00419,C0444,2022-06-02,Electronics,4,556.28,9.5,2013.73,East,Direct
T00420,C1151,2022-06-02,Electronics,8,1000.1,5.3,7576.76,North,Partner
T00421,C1774,2022-06-03,Hardware,5,1288.65,8.3,5908.46,North,Direct
T00422,C0012,2022-06-03,Hardware,4,889.14,26.8,2603.4,North,Partner
T00423,C0451,2022-06-04,Software,18,1521.18,7.9,25218.12,South,Direct
T00424,C0313,2022-06-04,Consumables,18,541.97,14.8,8311.65,West,Partner
T00425,C1580,2022-06-04,Electronics,19,35.62,28.3,485.25,North,Digital
T00426,C0999,2022-06-05,Electronics,17,1829.36,3.6,29979.55,East,Partner
T00427,C1429,2022-06-05,Software,8,728.46,26.1,4306.66,East,Direct
T00428,C0082,2022-06-05,Services,14,511.66,22.3,5565.84,West,Digital
T00429,C0265,2022-06-06,Services,6,957.35,14.6,4905.46,East,Partner
T00430,C1086,2022-06-06,Software,11,506.25,28.5,3981.66,West,Partner
T00431,C0840,2022-06-07,Software,5,1469.15,2.2,7184.14,East,Digital
T00432,C0369,2022-06-07,Hardware,12,620.53,25.6,5540.09,West,Partner
T00433,C0522,2022-06-07,Services,9,1983.46,5.9,16797.92,South,Digital
T00434,C1454,2022-06-08,Consumables,7,559.69,10.6,3502.54,South,Digital
T00435,C0028,2022-06-08,Electronics,2,730.13,3.7,1406.23,East,Partner
T00436,C1737,2022-06-08,Consumables,5,1081.38,14.9,4601.27,North,Partner
T00437,C0319,2022-06-09,Consumables,9,16.63,5.1,142.04,East,Partner
T00438,C1518,2022-06-09,Services,12,18.23,7.7,201.92,North,Partner
T00439,C1260,2022-06-09,Hardware,16,475.21,1.8,7466.5,West,Direct
T00440,C0127,2022-06-10,Hardware,15,172.51,9.2,2349.59,North,Digital
T00441,C1529,2022-06-10,Consumables,11,1522.53,4.9,15927.19,North,Direct
T00442,C0993,2022-06-11,Services,10,1744.92,20.6,13854.66,North,Direct
T00443,C0603,2022-06-11,Electronics,9,832.36,19.1,6060.41,North,Partner
T00444,C0223,2022-06-11,Hardware,18,1037.87,20.0,14945.33,North,Digital
T00445,C0231,2022-06-12,Electronics,16,1229.36,20.3,15676.8,West,Direct
T00446,C0819,2022-06-12,Consumables,8,198.81,3.1,1541.18,East,Digital
T00447,C0590,2022-06-12,Consumables,11,944.93,6.4,9729.0,South,Direct
T00448,C1680,2022-06-13,Hardware,8,1919.15,22.1,11960.14,South,Partner
T00449,C1086,2022-06-13,Software,11,423.69,14.5,3984.8,North,Digital
T00450,C0083,2022-06-13,Electronics,9,177.28,18.9,1293.97,East,Direct
T00451,C1754,2022-06-14,Services,17,568.34,1.7,9497.53,South,Partner
T00452,C0504,2022-06-14,Software,14,1100.37,11.6,13618.18,South,Partner
T00453,C1214,2022-06-15,Consumables,4,1738.3,13.1,6042.33,South,Partner
T00454,C1654,2022-06-15,Hardware,1,716.06,20.8,567.12,South,Digital
T00455,C1336,2022-06-15,Electronics,19,696.17,27.4,9602.97,East,Digital
T00456,C0812,2022-06-16,Electronics,7,692.7,17.2,4014.89,North,Partner
T00457,C0015,2022-06-16,Consumables,3,1683.43,22.8,3898.82,East,Partner
T00458,C0471,2022-06-16,Services,15,943.92,19.3,11426.15,East,Digital
T00459,C1139,2022-06-17,Hardware,10,669.44,27.3,4866.83,North,Partner
T00460,C1899,2022-06-17,Hardware,11,362.13,24.3,3015.46,West,Direct
T00461,C0072,2022-06-17,Software,13,259.95,7.4,3129.28,West,Direct
T00462,C0312,2022-06-18,Consumables,6,1948.53,6.7,10907.87,East,Partner
T00463,C0717,2022-06-18,Software,11,977.98,27.4,7810.15,West,Digital
T00464,C1578,2022-06-19,Consumables,13,153.69,17.9,1640.33,West,Direct
T00465,C1901,2022-06-19,Consumables,12,1813.66,13.5,18825.79,East,Direct
T00466,C0357,2022-06-19,Electronics,18,1908.62,21.0,27140.58,South,Partner
T00467,C1161,2022-06-20,Hardware,8,481.98,8.5,3528.09,North,Direct
T00468,C1927,2022-06-20,Hardware,10,638.98,24.3,4837.08,West,Digital
T00469,C1998,2022-06-20,Hardware,15,1921.37,15.8,24266.9,South,Digital
T00470,C1573,2022-06-21,Hardware,15,41.36,26.1,458.48,East,Partner
T00471,C1558,2022-06-21,Consumables,19,655.38,19.3,10048.94,West,Partner
T00472,C0553,2022-06-21,Electronics,4,865.9,7.8,3193.44,West,Partner
T00473,C0619,2022-06-22,Software,18,1543.07,29.0,19720.43,East,Partner
T00474,C1968,2022-06-22,Services,9,741.83,12.1,5868.62,South,Digital
T00475,C1246,2022-06-23,Consumables,5,683.44,23.0,2631.24,North,Digital
T00476,C0229,2022-06-23,Hardware,6,1461.51,7.7,8093.84,West,Partner
T00477,C0139,2022-06-23,Hardware,7,1700.12,12.5,10413.24,North,Partner
T00478,C1720,2022-06-24,Software,19,195.6,22.1,2895.08,East,Partner
T00479,C0260,2022-06-24,Electronics,3,293.52,20.9,696.52,South,Direct
T00480,C1399,2022-06-24,Software,5,1322.94,28.2,4749.35,South,Direct
T00481,C0644,2022-06-25,Services,14,635.54,23.9,6771.04,West,Direct
T00482,C0348,2022-06-25,Electronics,19,1340.19,9.7,22993.64,South,Partner
T00483,C0229,2022-06-25,Electronics,2,356.14,25.9,527.8,North,Digital
T00484,C1093,2022-06-26,Hardware,8,1610.01,27.6,9325.18,South,Digital
T00485,C1608,2022-06-26,Software,8,649.62,28.6,3710.63,North,Partner
T00486,C0024,2022-06-27,Software,10,676.96,27.0,4941.81,West,Partner
T00487,C1408,2022-06-27,Electronics,15,365.95,20.9,4342.0,North,Partner
T00488,C1147,2022-06-27,Services,10,430.61,23.9,3276.94,West,Direct
T00489,C1589,2022-06-28,Electronics,3,1200.81,19.4,2903.56,North,Digital
T00490,C1165,2022-06-28,Services,5,1167.4,9.6,5276.65,East,Direct
T00491,C0253,2022-06-28,Electronics,15,1650.56,24.5,18692.59,West,Digital
T00492,C0818,2022-06-29,Electronics,5,1264.26,6.8,5891.45,North,Direct
T00493,C1975,2022-06-29,Consumables,10,861.41,12.9,7502.88,West,Digital
T00494,C1649,2022-06-30,Services,8,1608.82,10.3,11544.89,South,Digital
T00495,C0703,2022-06-30,Software,9,43.02,5.2,367.05,East,Digital
T00496,C1862,2022-06-30,Electronics,15,1406.57,24.0,16034.9,South,Digital
T00497,C0015,2022-07-01,Services,5,1090.94,14.2,4680.13,West,Partner
T00498,C1068,2022-07-01,Software,14,449.58,15.8,5299.65,East,Partner
T00499,C1548,2022-07-01,Software,15,1278.61,15.1,16283.1,South,Direct
T00500,C1348,2022-07-02,Software,19,1973.45,20.7,29733.97,North,Digital
T00501,C0358,2022-07-02,Electronics,9,699.55,5.3,5962.26,West,Partner
T00502,C0292,2022-07-02,Services,2,1280.62,15.0,2177.05,East,Direct
T00503,C1488,2022-07-03,Services,13,884.35,7.8,10599.82,North,Partner
T00504,C1997,2022-07-03,Services,15,790.95,29.1,8411.75,South,Digital
T00505,C1529,2022-07-04,Hardware,1,621.25,1.8,610.07,South,Partner
T00506,C1716,2022-07-04,Electronics,4,465.61,27.9,1342.82,South,Direct
T00507,C1821,2022-07-04,Software,7,478.82,1.8,3291.41,South,Direct
T00508,C1899,2022-07-05,Software,10,1550.76,3.3,14995.85,North,Direct
T00509,C1580,2022-07-05,Software,10,654.34,27.2,4763.6,North,Partner
T00510,C1557,2022-07-05,Electronics,4,1063.86,19.4,3429.88,North,Direct
T00511,C1580,2022-07-06,Software,4,434.89,9.7,1570.82,West,Partner
T00512,C0646,2022-07-06,Software,18,432.81,17.7,6411.65,West,Partner
T00513,C1081,2022-07-06,Consumables,14,1178.29,5.0,15671.26,North,Partner
T00514,C0444,2022-07-07,Electronics,10,1169.7,1.9,11474.76,East,Partner
T00515,C1062,2022-07-07,Services,7,1015.47,1.5,7001.67,North,Direct
T00516,C1023,2022-07-08,Electronics,9,1389.44,8.1,11492.06,East,Direct
T00517,C0137,2022-07-08,Consumables,19,1277.68,5.4,22965.02,South,Direct
T00518,C0166,2022-07-08,Services,6,408.2,12.1,2152.85,North,Partner
T00519,C1902,2022-07-09,Software,7,120.44,26.3,621.35,West,Partner
T00520,C1104,2022-07-09,Consumables,9,546.65,11.4,4358.99,West,Digital
T00521,C0066,2022-07-09,Hardware,4,868.18,12.0,3055.99,North,Digital
T00522,C0740,2022-07-10,Electronics,3,424.51,3.6,1227.68,North,Digital
T00523,C1783,2022-07-10,Hardware,17,969.98,29.7,11592.23,North,Partner
T00524,C1456,2022-07-10,Hardware,13,83.05,4.4,1032.15,South,Direct
T00525,C1648,2022-07-11,Services,7,959.48,10.1,6038.01,South,Partner
T00526,C1252,2022-07-11,Electronics,11,709.51,28.4,5588.1,East,Direct
T00527,C1401,2022-07-12,Hardware,10,1918.62,13.6,16576.88,East,Partner
T00528,C0494,2022-07-12,Software,2,1754.63,10.1,3154.82,North,Digital
T00529,C1684,2022-07-12,Electronics,15,1902.73,21.5,22404.65,South,Direct
T00530,C1467,2022-07-13,Services,2,1321.07,1.0,2615.72,West,Partner
T00531,C0479,2022-07-13,Services,11,1944.19,9.6,19333.03,West,Partner
T00532,C0623,2022-07-13,Electronics,6,387.14,17.4,1918.67,West,Partner
T00533,C1535,2022-07-14,Software,9,1069.46,29.7,6766.47,South,Direct
T00534,C0498,2022-07-14,Hardware,9,1488.93,29.0,9514.26,East,Partner
T00535,C1339,2022-07-14,Hardware,9,969.87,18.8,7087.81,North,Direct
T00536,C0838,2022-07-15,Electronics,5,435.36,10.2,1954.77,South,Partner
T00537,C0575,2022-07-15,Software,2,1311.1,16.5,2189.54,South,Partner
T00538,C0316,2022-07-16,Consumables,3,1942.71,28.0,4196.25,South,Partner
T00539,C1444,2022-07-16,Electronics,14,1051.17,20.0,11773.1,West,Digital
T00540,C0651,2022-07-16,Services,2,503.74,4.5,962.14,East,Digital
T00541,C1113,2022-07-17,Services,10,90.63,29.1,642.57,West,Partner
T00542,C0520,2022-07-17,Hardware,6,217.23,27.1,950.16,South,Digital
T00543,C0295,2022-07-17,Electronics,14,1556.68,6.5,20376.94,South,Partner
T00544,C0044,2022-07-18,Electronics,12,975.66,19.7,9401.46,West,Partner
T00545,C1879,2022-07-18,Consumables,4,425.23,26.3,1253.58,North,Partner
T00546,C0602,2022-07-18,Software,13,1721.55,6.6,20903.06,East,Direct
T00547,C1153,2022-07-19,Software,13,877.79,27.7,8250.35,East,Direct
T00548,C0934,2022-07-19,Hardware,6,1593.54,5.4,9044.93,South,Digital
T00549,C0740,2022-07-20,Services,16,1624.47,10.7,23210.43,West,Digital
T00550,C1660,2022-07-20,Services,9,1438.65,28.3,9283.61,North,Direct
T00551,C1822,2022-07-20,Electronics,1,1945.42,28.4,1392.92,South,Direct
T00552,C0361,2022-07-21,Hardware,12,1794.83,0.7,21387.19,South,Digital
T00553,C0063,2022-07-21,Electronics,9,259.62,26.0,1729.07,South,Direct
T00554,C0655,2022-07-21,Services,7,694.07,20.8,3847.92,South,Partner
T00555,C0207,2022-07-22,Software,9,1908.95,26.2,12679.25,South,Partner
T00556,C0059,2022-07-22,Hardware,19,1314.58,13.9,21505.21,West,Digital
T00557,C1611,2022-07-23,Hardware,8,893.03,29.4,5043.83,South,Digital
T00558,C0151,2022-07-23,Hardware,14,1725.62,22.4,18747.14,East,Partner
T00559,C0141,2022-07-23,Hardware,17,1281.39,22.8,16816.96,East,Direct
T00560,C0713,2022-07-24,Software,11,747.44,12.8,7169.44,East,Partner
T00561,C1136,2022-07-24,Software,17,549.78,11.8,8243.4,South,Direct
T00562,C1000,2022-07-24,Consumables,10,1703.7,6.2,15980.71,South,Direct
T00563,C1492,2022-07-25,Hardware,5,1695.06,1.7,8331.22,South,Partner
T00564,C1497,2022-07-25,Hardware,10,1837.43,27.0,13413.24,South,Direct
T00565,C0034,2022-07-25,Consumables,3,1571.24,17.7,3879.39,West,Direct
T00566,C1527,2022-07-26,Electronics,6,377.69,16.7,1887.69,South,Direct
T00567,C0086,2022-07-26,Electronics,4,783.07,10.1,2815.92,West,Direct
T00568,C1828,2022-07-27,Electronics,2,662.88,22.2,1031.44,West,Direct
T00569,C0612,2022-07-27,Services,3,523.17,12.2,1378.03,East,Direct
T00570,C1816,2022-07-27,Hardware,16,1591.5,24.3,19276.25,East,Partner
T00571,C1999,2022-07-28,Consumables,17,258.03,2.4,4281.23,North,Digital
T00572,C0203,2022-07-28,Hardware,18,963.62,7.4,16061.62,North,Digital
T00573,C0762,2022-07-28,Hardware,1,1732.62,8.5,1585.35,East,Partner
T00574,C0225,2022-07-29,Consumables,19,1580.05,0.7,29810.8,West,Direct
T00575,C1937,2022-07-29,Electronics,7,542.08,19.9,3039.44,West,Direct
T00576,C0994,2022-07-29,Hardware,8,80.74,21.0,510.28,South,Digital
T00577,C1676,2022-07-30,Hardware,4,833.62,12.4,2921.0,East,Digital
T00578,C1179,2022-07-30,Software,18,1191.08,23.9,16315.41,East,Direct
T00579,C1696,2022-07-31,Services,19,1710.95,28.6,23210.75,North,Digital
T00580,C1196,2022-07-31,Electronics,14,1061.26,22.1,11574.1,West,Partner
T00581,C0097,2022-07-31,Services,2,538.97,20.2,860.2,South,Partner
T00582,C0973,2022-08-01,Services,9,1384.61,13.5,10779.19,East,Partner
T00583,C1310,2022-08-01,Software,6,809.3,16.6,4049.74,South,Direct
T00584,C1963,2022-08-01,Services,18,1652.22,8.6,27182.32,West,Digital
T00585,C1666,2022-08-02,Hardware,13,57.21,7.3,689.44,South,Direct
T00586,C1018,2022-08-02,Consumables,19,843.83,0.8,15904.51,West,Direct
T00587,C1612,2022-08-02,Software,16,850.1,14.4,11642.97,West,Partner
T00588,C1871,2022-08-03,Hardware,11,1179.21,6.8,12089.26,North,Direct
T00589,C1752,2022-08-03,Services,6,723.64,14.0,3733.98,South,Direct
T00590,C1977,2022-08-04,Consumables,15,810.33,24.4,9189.14,East,Direct
T00591,C0719,2022-08-04,Services,14,1472.44,11.0,18346.6,West,Digital
T00592,C0889,2022-08-04,Hardware,15,350.85,9.7,4752.26,East,Digital
T00593,C0029,2022-08-05,Software,18,484.36,13.4,7550.2,East,Partner
T00594,C0268,2022-08-05,Hardware,12,213.75,14.9,2182.82,South,Partner
T00595,C1634,2022-08-05,Software,13,522.76,8.2,6238.62,North,Partner
T00596,C0652,2022-08-06,Services,9,1015.73,18.0,7496.09,West,Partner
T00597,C0878,2022-08-06,Electronics,10,386.43,0.9,3829.52,North,Partner
T00598,C0718,2022-08-06,Services,3,156.42,14.6,400.75,West,Direct
T00599,C1854,2022-08-07,Electronics,4,1992.77,19.5,6416.72,North,Direct
T00600,C1777,2022-08-07,Services,19,915.86,14.0,14965.15,South,Partner
T00601,C1479,2022-08-08,Services,4,1664.78,29.3,4708.0,West,Direct
T00602,C1924,2022-08-08,Consumables,2,1480.16,4.7,2821.18,North,Partner
T00603,C1094,2022-08-08,Electronics,16,339.23,13.6,4689.52,South,Direct
T00604,C0340,2022-08-09,Software,3,1029.43,8.8,2816.52,North,Direct
T00605,C1270,2022-08-09,Hardware,9,1140.04,27.1,7479.8,East,Digital
T00606,C0041,2022-08-09,Consumables,8,324.09,5.4,2452.71,North,Partner
T00607,C0840,2022-08-10,Consumables,8,232.68,15.6,1571.06,East,Partner
T00608,C1662,2022-08-10,Services,8,533.82,12.7,3728.2,East,Direct
T00609,C0361,2022-08-10,Software,1,529.91,27.5,384.18,West,Digital
T00610,C1118,2022-08-11,Services,6,562.4,16.7,2810.88,East,Direct
T00611,C1555,2022-08-11,Consumables,13,512.39,14.0,5728.52,South,Direct
T00612,C1503,2022-08-12,Software,2,1098.16,17.6,1809.77,North,Partner
T00613,C1184,2022-08-12,Consumables,6,595.85,21.3,2813.6,South,Digital
T00614,C0664,2022-08-12,Software,18,1545.57,1.0,27542.06,East,Digital
T00615,C0485,2022-08-13,Services,13,114.24,7.4,1375.22,West,Direct
T00616,C0318,2022-08-13,Services,10,1246.8,7.1,11582.77,South,Direct
T00617,C1474,2022-08-13,Software,11,1547.17,12.5,14891.51,South,Direct
T00618,C0530,2022-08-14,Electronics,19,879.97,17.3,13826.97,West,Direct
T00619,C1300,2022-08-14,Software,1,645.46,27.5,467.96,West,Partner
T00620,C0097,2022-08-15,Electronics,17,613.14,17.0,8651.41,West,Direct
T00621,C0584,2022-08-15,Hardware,10,662.31,5.4,6265.45,North,Direct
T00622,C0772,2022-08-15,Software,10,243.55,15.8,2050.69,North,Digital
T00623,C1546,2022-08-16,Services,5,1166.34,12.9,5079.41,South,Partner
T00624,C0199,2022-08-16,Software,8,1250.72,19.4,8064.64,South,Direct
T00625,C0941,2022-08-16,Software,11,785.47,19.1,6989.9,South,Direct
T00626,C0928,2022-08-17,Consumables,5,1912.16,19.8,7667.76,West,Digital
T00627,C0644,2022-08-17,Software,7,1823.75,29.9,8949.14,East,Partner
T00628,C1599,2022-08-17,Services,19,602.77,0.8,11361.01,South,Direct
T00629,C1961,2022-08-18,Software,16,1467.38,22.9,18101.6,East,Digital
T00630,C0096,2022-08-18,Services,12,241.47,25.6,2155.84,West,Direct
T00631,C1865,2022-08-19,Software,6,1518.05,7.4,8434.29,South,Direct
T00632,C1794,2022-08-19,Consumables,16,1474.12,22.7,18231.92,North,Partner
T00633,C1685,2022-08-19,Hardware,17,719.69,3.1,11855.45,South,Direct
T00634,C0247,2022-08-20,Software,19,780.03,16.3,12404.82,South,Partner
T00635,C0776,2022-08-20,Services,13,1176.26,9.7,13808.12,North,Digital
T00636,C1312,2022-08-20,Consumables,5,567.64,6.8,2645.2,East,Partner
T00637,C0409,2022-08-21,Hardware,8,1149.74,19.4,7413.52,East,Partner
T00638,C0482,2022-08-21,Consumables,18,1776.37,12.1,28105.73,South,Partner
T00639,C1127,2022-08-21,Hardware,2,895.23,5.0,1700.94,South,Digital
T00640,C1690,2022-08-22,Hardware,16,416.37,18.2,5449.45,West,Digital
T00641,C0326,2022-08-22,Software,10,1120.51,15.2,9501.92,North,Partner
T00642,C0021,2022-08-23,Services,9,1309.16,1.3,11629.27,West,Digital
